,date,position,title,isrc,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
7475,2021-11-19,36,TAKE MY BREATH,USUG12102076,0.0107,0.748,220196,0.74,2.18e-05,8,0.101,-6.01,1,0.0484,121.004,4,0.518
7476,2021-11-19,37,INDUSTRY BABY,USSM12105360,0.0203,0.736,212000,0.704,0.0,3,0.0501,-7.409,0,0.0615,149.995,4,0.894
7477,2021-11-19,38,OUT OUT,UK4ZF2100524,0.0078,0.726,170905,0.848,0.519,8,0.169,-5.161,0,0.0771,125.002,4,0.828
7478,2021-11-19,39,NO COMPETITION,GB2DY2100807,0.245,0.91,125455,0.551,0.0,11,0.0924,-9.375,0,0.263,130.071,4,0.391
7479,2021-11-19,40,ABCDEFU,USAT22103685,0.299,0.695,168602,0.54,0.0,4,0.367,-5.692,1,0.0493,121.932,4,0.415
7480,2021-11-26,1,EASY ON ME,USSM12105970,0.578,0.604,224695,0.366,0.0,5,0.133,-7.519,1,0.0282,141.981,4,0.13
7481,2021-11-26,2,OH MY GOD,USSM12105973,0.091,0.534,225149,0.725,0.0,1,0.0264,-3.906,1,0.046,88.098,4,0.55
7482,2021-11-26,3,SHIVERS,GBAHS2100816,0.0646,0.744,127766,0.828,1.4e-05,2,0.0858,-5.911,1,0.0289,124.029,4,0.579
7483,2021-11-26,4,I DRINK WINE,USSM12105975,0.697,0.437,376169,0.565,0.0,10,0.119,-5.596,1,0.0466,115.389,4,0.306
7484,2021-11-26,5,BAD HABITS,GBAHS2100318,0.0451,0.807,230747,0.893,2.79e-05,11,0.366,-3.745,0,0.0347,126.011,4,0.537
7485,2021-11-26,6,ALL TOO WELL (TAYLOR'S VERSION),USUG12103692,0.279,0.631,613027,0.522,0.0,0,0.0875,-8.649,1,0.0302,93.0,4,0.213
7486,2021-11-26,7,FLOWERS (SAY MY NAME),GBUM72107771,0.489,0.7,158601,0.738,0.0,5,0.53,-6.345,1,0.252,142.937,4,0.771
7487,2021-11-26,8,OVERSEAS,GB2DY2100828,0.532,0.838,222155,0.623,0.0,8,0.307,-7.524,0,0.354,135.935,4,0.811
7488,2021-11-26,9,SEVENTEEN GOING UNDER,GBUM72103036,0.00471,0.477,302360,0.873,0.00589,1,0.0813,-4.946,1,0.0355,161.948,4,0.611
7489,2021-11-26,10,OVERPASS GRAFFITI,GBAHS2100673,0.00253,0.52,236907,0.849,0.0,9,0.119,-3.794,0,0.186,175.908,4,0.774
7490,2021-11-26,11,COMING FOR YOU,GBARL2101712,0.217,0.813,178286,0.481,0.0,1,0.0931,-6.71,1,0.231,140.122,4,0.842
7491,2021-11-26,12,COLD HEART,GBUM72105353,0.034,0.796,202735,0.798,4.19e-05,1,0.0952,-6.312,1,0.0317,116.032,4,0.942
7492,2021-11-26,13,DO IT TO IT,QZFPL2100101,0.00798,0.826,226293,0.67,0.0,2,0.495,-5.559,1,0.169,74.007,4,0.794
7493,2021-11-26,14,ABCDEFU,USAT22103685,0.299,0.695,168602,0.54,0.0,4,0.367,-5.692,1,0.0493,121.932,4,0.415
7494,2021-11-26,15,OBSESSED WITH YOU,ZZOPM2110165,0.192,0.746,108651,0.825,0.0,3,0.365,-4.457,1,0.0435,143.062,4,0.904
7495,2021-11-26,16,TELL ME SOMETHING GOOD,GBJX32163033,0.00826,0.812,249679,0.796,0.921,8,0.365,-10.548,1,0.0356,125.976,4,0.961
7496,2021-11-26,17,MEET ME AT OUR SPOT,QMJMT2002693,0.0153,0.773,162680,0.47,0.000193,2,0.0851,-7.93,1,0.0299,94.995,4,0.399
7497,2021-11-26,18,SMOKIN OUT THE WINDOW,USAT22105952,0.0558,0.627,197443,0.618,0.0,2,0.351,-8.529,1,0.0437,82.03,4,0.848
7498,2021-11-26,19,MY UNIVERSE,GBAYE2101288,0.00115,0.665,279318,0.712,0.000187,6,0.27,-6.841,0,0.0397,105.017,4,0.489
7499,2021-11-26,20,I WISH,GB1302101610,0.0896,0.686,181728,0.856,0.0,9,0.0648,-2.717,0,0.0426,123.997,4,0.733
7500,2021-11-26,21,BETTER DAYS,USUG12102831,0.446,0.674,198221,0.548,0.0,0,0.078,-7.064,1,0.0507,99.995,4,0.359
7501,2021-11-26,22,NO COMPETITION,GB2DY2100807,0.245,0.91,125455,0.551,0.0,11,0.0924,-9.375,0,0.263,130.071,4,0.391
7502,2021-11-26,23,EVERYWHERE (BBC CHILDREN IN NEED),GBAHS2101390,0.0492,0.638,171413,0.91,0.00511,6,0.137,-2.1,0,0.0402,115.016,4,0.539
7503,2021-11-26,24,ALL I WANT FOR CHRISTMAS IS YOU,USSM19400325,0.164,0.336,241107,0.627,0.0,7,0.0708,-7.463,1,0.0384,150.273,4,0.35
7504,2021-11-26,25,DRIVE,GBAHS2100547,0.0624,0.81,179375,0.571,1.63e-06,10,0.094,-7.189,0,0.085,125.994,4,0.771
7505,2021-11-26,26,ALONE WITH YOU,UKXN22103133,0.288,0.768,195200,0.374,1.67e-06,7,0.111,-12.49,1,0.723,75.503,4,0.398
7506,2021-11-26,27,LOVE NWANTITI (AH AH AH),QZHN32199953,0.436,0.579,188369,0.596,0.0938,8,0.0549,-4.823,1,0.0561,119.9,3,0.443
7507,2021-11-26,28,LAST CHRISTMAS,GBBBM8400019,0.189,0.735,262960,0.478,2.48e-06,2,0.355,-12.472,1,0.0293,107.682,4,0.947
7508,2021-11-26,29,GHOST,USUV72101303,0.185,0.601,153190,0.741,2.91e-05,2,0.415,-5.569,1,0.0478,153.96,4,0.441
7509,2021-11-26,30,STAY,USSM12104470,0.037,0.587,141806,0.795,0.0,1,0.103,-5.557,1,0.0522,169.951,4,0.476
7510,2021-11-26,31,HEAT WAVES,GBUM72000433,0.44,0.761,238805,0.525,6.7e-06,11,0.0921,-6.9,1,0.0944,80.87,4,0.531
7511,2021-11-26,32,SAD GIRLZ LUV MONEY,US23A1512503,0.447,0.883,196421,0.492,0.0019,1,0.128,-7.979,0,0.0725,109.974,4,0.296
7512,2021-11-26,33,ONE RIGHT NOW,USUM72120470,0.0329,0.681,194493,0.788,0.0,1,0.0707,-4.831,1,0.0565,97.007,4,0.656
7513,2021-11-26,34,BETTER DAYS,GBUM72106057,0.0018,0.717,160657,0.671,2.54e-06,0,0.0921,-5.077,0,0.0337,110.054,4,0.699
7514,2021-11-26,35,FUNNY BUNNY NAILS,GB2DY2100815,0.415,0.834,170667,0.48,3.32e-05,8,0.168,-8.859,0,0.321,135.044,4,0.567
7515,2021-11-26,36,MY HEART GOES (LA DI DA),GBUM72102422,0.0185,0.695,148960,0.781,3.12e-05,7,0.295,-5.578,0,0.0452,124.04,4,0.456
7516,2021-11-26,37,MOTH TO A FLAME,USUMV2103143,0.00279,0.542,234000,0.659,0.0,8,0.105,-7.289,1,0.0389,120.122,4,0.109
7517,2021-11-26,38,INDUSTRY BABY,USSM12105360,0.0203,0.736,212000,0.704,0.0,3,0.0501,-7.409,0,0.0615,149.995,4,0.894
7518,2021-11-26,39,WHERE ARE YOU NOW,BEHP42100067,0.515,0.671,148197,0.636,0.000411,6,0.172,-8.117,0,0.103,120.966,4,0.262
7519,2021-11-26,40,ENEMY,USUM72120301,0.237,0.728,173381,0.783,0.0,11,0.434,-4.424,0,0.266,77.011,4,0.555
7520,2021-12-03,1,EASY ON ME,USSM12105970,0.578,0.604,224695,0.366,0.0,5,0.133,-7.519,1,0.0282,141.981,4,0.13
7521,2021-12-03,2,ABCDEFU,USAT22103685,0.299,0.695,168602,0.54,0.0,4,0.367,-5.692,1,0.0493,121.932,4,0.415
7522,2021-12-03,3,ALL I WANT FOR CHRISTMAS IS YOU,USSM19400325,0.164,0.336,241107,0.627,0.0,7,0.0708,-7.463,1,0.0384,150.273,4,0.35
7523,2021-12-03,4,LAST CHRISTMAS,GBBBM8400019,0.189,0.735,262960,0.478,2.48e-06,2,0.355,-12.472,1,0.0293,107.682,4,0.947
7524,2021-12-03,5,I DRINK WINE,USSM12105975,0.697,0.437,376169,0.565,0.0,10,0.119,-5.596,1,0.0466,115.389,4,0.306
7525,2021-12-03,6,OH MY GOD,USSM12105973,0.091,0.534,225149,0.725,0.0,1,0.0264,-3.906,1,0.046,88.098,4,0.55
7526,2021-12-03,7,FLOWERS (SAY MY NAME),GBUM72107771,0.489,0.7,158601,0.738,0.0,5,0.53,-6.345,1,0.252,142.937,4,0.771
7527,2021-12-03,8,SEVENTEEN GOING UNDER,GBUM72103036,0.00471,0.477,302360,0.873,0.00589,1,0.0813,-4.946,1,0.0355,161.948,4,0.611
7528,2021-12-03,9,OVERPASS GRAFFITI,GBAHS2100673,0.00253,0.52,236907,0.849,0.0,9,0.119,-3.794,0,0.186,175.908,4,0.774
7529,2021-12-03,10,ALL TOO WELL (TAYLOR'S VERSION),USUG12103692,0.279,0.631,613027,0.522,0.0,0,0.0875,-8.649,1,0.0302,93.0,4,0.213
7530,2021-12-03,11,COMING FOR YOU,GBARL2101712,0.217,0.813,178286,0.481,0.0,1,0.0931,-6.71,1,0.231,140.122,4,0.842
7531,2021-12-03,12,OVERSEAS,GB2DY2100828,0.532,0.838,222155,0.623,0.0,8,0.307,-7.524,0,0.354,135.935,4,0.811
7532,2021-12-03,13,SHIVERS,GBAHS2100816,0.0646,0.744,127766,0.828,1.4e-05,2,0.0858,-5.911,1,0.0289,124.029,4,0.579
7533,2021-12-03,14,DO IT TO IT,QZFPL2100101,0.00798,0.826,226293,0.67,0.0,2,0.495,-5.559,1,0.169,74.007,4,0.794
7534,2021-12-03,15,COLD HEART,GBUM72105353,0.034,0.796,202735,0.798,4.19e-05,1,0.0952,-6.312,1,0.0317,116.032,4,0.942
7535,2021-12-03,16,FAIRYTALE OF NEW YORK,GBAHT8703085,0.582,0.271,272467,0.551,4.16e-05,2,0.256,-7.48,1,0.0457,78.111,4,0.428
7536,2021-12-03,17,MERRY CHRISTMAS EVERYONE,GBBBM8500013,0.158,0.758,223773,0.711,0.0,9,0.0825,-10.483,1,0.0268,101.806,4,0.961
7537,2021-12-03,18,TELL ME SOMETHING GOOD,GBJX32163033,0.00826,0.812,249679,0.796,0.921,8,0.365,-10.548,1,0.0356,125.976,4,0.961
7538,2021-12-03,19,BAD HABITS,GBAHS2100318,0.0451,0.807,230747,0.893,2.79e-05,11,0.366,-3.745,0,0.0347,126.011,4,0.537
7539,2021-12-03,20,IT'S BEGINNING TO LOOK A LOT LIKE,USRE11100700,0.908,0.339,206640,0.214,7.47e-06,4,0.341,-11.714,1,0.0375,94.775,3,0.363
7540,2021-12-03,21,MEET ME AT OUR SPOT,QMJMT2002693,0.0153,0.773,162680,0.47,0.000193,2,0.0851,-7.93,1,0.0299,94.995,4,0.399
7541,2021-12-03,22,ROCKIN' AROUND THE CHRISTMAS TREE,USMC15848998,0.614,0.589,126267,0.472,0.0,8,0.505,-8.749,1,0.0502,67.196,4,0.898
7542,2021-12-03,23,DO THEY KNOW IT'S CHRISTMAS,GBF088400001,0.164,0.598,222533,0.643,3.35e-05,0,0.0992,-6.933,1,0.0364,115.41,4,0.349
7543,2021-12-03,24,MY UNIVERSE,GBAYE2101288,0.00115,0.665,279318,0.712,0.000187,6,0.27,-6.841,0,0.0397,105.017,4,0.489
7544,2021-12-03,25,I WISH,GB1302101610,0.0896,0.686,181728,0.856,0.0,9,0.0648,-2.717,0,0.0426,123.997,4,0.733
7545,2021-12-03,26,SMOKIN OUT THE WINDOW,USAT22105952,0.0558,0.627,197443,0.618,0.0,2,0.351,-8.529,1,0.0437,82.03,4,0.848
7546,2021-12-03,27,BETTER DAYS,USUG12102831,0.446,0.674,198221,0.548,0.0,0,0.078,-7.064,1,0.0507,99.995,4,0.359
7547,2021-12-03,28,I WISH IT COULD BE CHRISTMAS EVERYDAY,GBAYE7300088,0.00422,0.383,278947,0.914,1.4e-05,9,0.444,-6.43,1,0.0515,139.955,4,0.528
7548,2021-12-03,29,UNDERNEATH THE TREE,GBCTA1300103,0.00128,0.509,229640,0.812,1.99e-05,8,0.214,-5.439,1,0.0537,159.878,4,0.689
7549,2021-12-03,30,STEP INTO CHRISTMAS,GBAMB9500053,0.102,0.526,272394,0.925,8.9e-06,2,0.305,-5.584,1,0.0363,140.308,4,0.819
7550,2021-12-03,31,SANTA TELL ME,USUM71416339,0.0489,0.525,204093,0.621,0.0,7,0.294,-7.364,1,0.116,191.9,4,0.591
7551,2021-12-03,32,ALONE WITH YOU,UKXN22103133,0.288,0.768,195200,0.374,1.67e-06,7,0.111,-12.49,1,0.723,75.503,4,0.398
7552,2021-12-03,33,DRIVING HOME FOR CHRISTMAS,GBAHS9904091,0.328,0.497,240213,0.661,0.000317,9,0.211,-9.047,1,0.0361,180.225,4,0.894
7553,2021-12-03,34,ENEMY,USUM72120301,0.237,0.728,173381,0.783,0.0,11,0.434,-4.424,0,0.266,77.011,4,0.555
7554,2021-12-03,35,DRIVE,GBAHS2100547,0.0624,0.81,179375,0.571,1.63e-06,10,0.094,-7.189,0,0.085,125.994,4,0.771
7555,2021-12-03,36,COME ON HOME FOR CHRISTMAS,GB1102102278,0.286,0.673,201287,0.735,0.0,5,0.242,-4.733,1,0.0457,115.744,4,0.754
7556,2021-12-03,37,GHOST,USUV72101303,0.185,0.601,153190,0.741,2.91e-05,2,0.415,-5.569,1,0.0478,153.96,4,0.441
7557,2021-12-03,38,IT'S THE MOST WONDERFUL TIME OF THE YEAR,USSM10705090,0.679,0.48,162067,0.6,0.0,2,0.183,-6.859,1,0.0308,101.441,3,0.719
7558,2021-12-03,39,LOVE NWANTITI (AH AH AH),QZHN32199953,0.436,0.579,188369,0.596,0.0938,8,0.0549,-4.823,1,0.0561,119.9,3,0.443
7559,2021-12-03,40,STAY,USSM12104470,0.037,0.587,141806,0.795,0.0,1,0.103,-5.557,1,0.0522,169.951,4,0.476
7560,2021-12-10,1,MERRY CHRISTMAS,GBAHS2101426,0.243,0.594,208547,0.935,2.36e-06,0,0.102,-2.018,1,0.0357,113.99,4,0.602
7561,2021-12-10,2,EASY ON ME,USSM12105970,0.578,0.604,224695,0.366,0.0,5,0.133,-7.519,1,0.0282,141.981,4,0.13
7562,2021-12-10,3,LAST CHRISTMAS,GBBBM8400019,0.189,0.735,262960,0.478,2.48e-06,2,0.355,-12.472,1,0.0293,107.682,4,0.947
7563,2021-12-10,4,ALL I WANT FOR CHRISTMAS IS YOU,USSM19400325,0.164,0.336,241107,0.627,0.0,7,0.0708,-7.463,1,0.0384,150.273,4,0.35
7564,2021-12-10,5,ABCDEFU,USAT22103685,0.299,0.695,168602,0.54,0.0,4,0.367,-5.692,1,0.0493,121.932,4,0.415
7565,2021-12-10,6,MERRY CHRISTMAS EVERYONE,GBBBM8500013,0.158,0.758,223773,0.711,0.0,9,0.0825,-10.483,1,0.0268,101.806,4,0.961
7566,2021-12-10,7,FAIRYTALE OF NEW YORK,GBAHT8703085,0.582,0.271,272467,0.551,4.16e-05,2,0.256,-7.48,1,0.0457,78.111,4,0.428
7567,2021-12-10,8,FLOWERS (SAY MY NAME),GBUM72107771,0.489,0.7,158601,0.738,0.0,5,0.53,-6.345,1,0.252,142.937,4,0.771
7568,2021-12-10,9,IT'S BEGINNING TO LOOK A LOT LIKE,USRE11100700,0.908,0.339,206640,0.214,7.47e-06,4,0.341,-11.714,1,0.0375,94.775,3,0.363
7569,2021-12-10,10,ROCKIN' AROUND THE CHRISTMAS TREE,USMC15848998,0.614,0.589,126267,0.472,0.0,8,0.505,-8.749,1,0.0502,67.196,4,0.898
7570,2021-12-10,11,OVERSEAS,GB2DY2100828,0.532,0.838,222155,0.623,0.0,8,0.307,-7.524,0,0.354,135.935,4,0.811
7571,2021-12-10,12,COMING FOR YOU,GBARL2101712,0.217,0.813,178286,0.481,0.0,1,0.0931,-6.71,1,0.231,140.122,4,0.842
7572,2021-12-10,13,OVERPASS GRAFFITI,GBAHS2100673,0.00253,0.52,236907,0.849,0.0,9,0.119,-3.794,0,0.186,175.908,4,0.774
7573,2021-12-10,14,DO THEY KNOW IT'S CHRISTMAS,GBF088400001,0.164,0.598,222533,0.643,3.35e-05,0,0.0992,-6.933,1,0.0364,115.41,4,0.349
7574,2021-12-10,15,SEVENTEEN GOING UNDER,GBUM72103036,0.00471,0.477,302360,0.873,0.00589,1,0.0813,-4.946,1,0.0355,161.948,4,0.611
7575,2021-12-10,16,STEP INTO CHRISTMAS,GBAMB9500053,0.102,0.526,272394,0.925,8.9e-06,2,0.305,-5.584,1,0.0363,140.308,4,0.819
7576,2021-12-10,17,UNDERNEATH THE TREE,GBCTA1300103,0.00128,0.509,229640,0.812,1.99e-05,8,0.214,-5.439,1,0.0537,159.878,4,0.689
7577,2021-12-10,18,I DRINK WINE,USSM12105975,0.697,0.437,376169,0.565,0.0,10,0.119,-5.596,1,0.0466,115.389,4,0.306
7578,2021-12-10,19,SANTA TELL ME,USUM71416339,0.0489,0.525,204093,0.621,0.0,7,0.294,-7.364,1,0.116,191.9,4,0.591
7579,2021-12-10,20,IT'S THE MOST WONDERFUL TIME OF THE YEAR,USSM10705090,0.679,0.48,162067,0.6,0.0,2,0.183,-6.859,1,0.0308,101.441,3,0.719
7580,2021-12-10,21,DO IT TO IT,QZFPL2100101,0.00798,0.826,226293,0.67,0.0,2,0.495,-5.559,1,0.169,74.007,4,0.794
7581,2021-12-10,22,COLD HEART,GBUM72105353,0.034,0.796,202735,0.798,4.19e-05,1,0.0952,-6.312,1,0.0317,116.032,4,0.942
7582,2021-12-10,23,OH MY GOD,USSM12105973,0.091,0.534,225149,0.725,0.0,1,0.0264,-3.906,1,0.046,88.098,4,0.55
7583,2021-12-10,24,ALL TOO WELL (TAYLOR'S VERSION),USUG12103692,0.279,0.631,613027,0.522,0.0,0,0.0875,-8.649,1,0.0302,93.0,4,0.213
7584,2021-12-10,25,I WISH IT COULD BE CHRISTMAS EVERYDAY,GBAYE7300088,0.00422,0.383,278947,0.914,1.4e-05,9,0.444,-6.43,1,0.0515,139.955,4,0.528
7585,2021-12-10,26,COME ON HOME FOR CHRISTMAS,GB1102102278,0.286,0.673,201287,0.735,0.0,5,0.242,-4.733,1,0.0457,115.744,4,0.754
7586,2021-12-10,27,DRIVING HOME FOR CHRISTMAS,GBAHS9904091,0.328,0.497,240213,0.661,0.000317,9,0.211,-9.047,1,0.0361,180.225,4,0.894
7587,2021-12-10,28,SHIVERS,GBAHS2100816,0.0646,0.744,127766,0.828,1.4e-05,2,0.0858,-5.911,1,0.0289,124.029,4,0.579
7588,2021-12-10,29,WONDERFUL CHRISTMASTIME,GBCCS8401051,0.128,0.672,225933,0.601,0.0,11,0.0824,-6.469,1,0.0279,94.699,4,0.763
7589,2021-12-10,30,TELL ME SOMETHING GOOD,GBJX32163033,0.00826,0.812,249679,0.796,0.921,8,0.365,-10.548,1,0.0356,125.976,4,0.961
7590,2021-12-10,31,ONE MORE SLEEP,GB1101300705,0.464,0.638,239587,0.813,0.0,11,0.344,-3.849,1,0.0362,112.986,4,0.754
7591,2021-12-10,32,JINGLE BELL ROCK,USMC15746480,0.643,0.754,130973,0.424,0.0,2,0.0652,-8.463,1,0.0363,119.705,4,0.806
7592,2021-12-10,33,MERRY XMAS EVERYBODY,GBAKW7301006,0.138,0.405,223684,0.752,0.0,7,0.173,-5.452,1,0.0394,130.228,4,0.433
7593,2021-12-10,34,I WISH,GB1302101610,0.0896,0.686,181728,0.856,0.0,9,0.0648,-2.717,0,0.0426,123.997,4,0.733
7594,2021-12-10,35,HAPPY XMAS (WAR IS OVER),GBAYE0302805,0.28,0.321,214333,0.64,0.0,2,0.718,-10.023,1,0.0324,146.172,3,0.414
7595,2021-12-10,36,SLEIGH RIDE,USSM10905166,0.403,0.529,181267,0.772,2.21e-06,2,0.316,-7.013,1,0.0287,91.751,4,0.853
7596,2021-12-10,37,BETTER DAYS,USUG12102831,0.446,0.674,198221,0.548,0.0,0,0.078,-7.064,1,0.0507,99.995,4,0.359
7597,2021-12-10,38,I HATE U,USRC12103605,0.514,0.533,173907,0.417,0.0,7,0.114,-8.665,0,0.148,106.534,5,0.376
7598,2021-12-10,39,THE CHRISTMAS SONG,GBUM72108072,0.446,0.325,175338,0.409,0.00243,9,0.353,-9.551,1,0.0399,75.681,4,0.161
7599,2021-12-10,40,ENEMY,USUM72120301,0.237,0.728,173381,0.783,0.0,11,0.434,-4.424,0,0.266,77.011,4,0.555
7600,2021-12-17,1,MERRY CHRISTMAS,GBAHS2101426,0.243,0.594,208547,0.935,2.36e-06,0,0.102,-2.018,1,0.0357,113.99,4,0.602
7601,2021-12-17,2,EASY ON ME,USSM12105970,0.578,0.604,224695,0.366,0.0,5,0.133,-7.519,1,0.0282,141.981,4,0.13
7602,2021-12-17,3,LAST CHRISTMAS,GBBBM8400019,0.189,0.735,262960,0.478,2.48e-06,2,0.355,-12.472,1,0.0293,107.682,4,0.947
7603,2021-12-17,4,ALL I WANT FOR CHRISTMAS IS YOU,USSM19400325,0.164,0.336,241107,0.627,0.0,7,0.0708,-7.463,1,0.0384,150.273,4,0.35
7604,2021-12-17,5,ABCDEFU,USAT22103685,0.299,0.695,168602,0.54,0.0,4,0.367,-5.692,1,0.0493,121.932,4,0.415
7605,2021-12-17,6,MERRY CHRISTMAS EVERYONE,GBBBM8500013,0.158,0.758,223773,0.711,0.0,9,0.0825,-10.483,1,0.0268,101.806,4,0.961
7606,2021-12-17,7,FAIRYTALE OF NEW YORK,GBAHT8703085,0.582,0.271,272467,0.551,4.16e-05,2,0.256,-7.48,1,0.0457,78.111,4,0.428
7607,2021-12-17,8,ROCKIN' AROUND THE CHRISTMAS TREE,USMC15848998,0.614,0.589,126267,0.472,0.0,8,0.505,-8.749,1,0.0502,67.196,4,0.898
7608,2021-12-17,9,SEVENTEEN GOING UNDER,GBUM72103036,0.00471,0.477,302360,0.873,0.00589,1,0.0813,-4.946,1,0.0355,161.948,4,0.611
7609,2021-12-17,10,IT'S BEGINNING TO LOOK A LOT LIKE,USRE11100700,0.908,0.339,206640,0.214,7.47e-06,4,0.341,-11.714,1,0.0375,94.775,3,0.363
7610,2021-12-17,11,FLOWERS (SAY MY NAME),GBUM72107771,0.489,0.7,158601,0.738,0.0,5,0.53,-6.345,1,0.252,142.937,4,0.771
7611,2021-12-17,12,OVERSEAS,GB2DY2100828,0.532,0.838,222155,0.623,0.0,8,0.307,-7.524,0,0.354,135.935,4,0.811
7612,2021-12-17,13,DO THEY KNOW IT'S CHRISTMAS,GBF088400001,0.164,0.598,222533,0.643,3.35e-05,0,0.0992,-6.933,1,0.0364,115.41,4,0.349
7613,2021-12-17,14,STEP INTO CHRISTMAS,GBAMB9500053,0.102,0.526,272394,0.925,8.9e-06,2,0.305,-5.584,1,0.0363,140.308,4,0.819
7614,2021-12-17,15,COME ON HOME FOR CHRISTMAS,GB1102102278,0.286,0.673,201287,0.735,0.0,5,0.242,-4.733,1,0.0457,115.744,4,0.754
7615,2021-12-17,16,COMING FOR YOU,GBARL2101712,0.217,0.813,178286,0.481,0.0,1,0.0931,-6.71,1,0.231,140.122,4,0.842
7616,2021-12-17,17,DRIVING HOME FOR CHRISTMAS,GBAHS9904091,0.328,0.497,240213,0.661,0.000317,9,0.211,-9.047,1,0.0361,180.225,4,0.894
7617,2021-12-17,18,IT'S THE MOST WONDERFUL TIME OF THE YEAR,USSM10705090,0.679,0.48,162067,0.6,0.0,2,0.183,-6.859,1,0.0308,101.441,3,0.719
7618,2021-12-17,19,SANTA TELL ME,USUM71416339,0.0489,0.525,204093,0.621,0.0,7,0.294,-7.364,1,0.116,191.9,4,0.591
7619,2021-12-17,20,UNDERNEATH THE TREE,GBCTA1300103,0.00128,0.509,229640,0.812,1.99e-05,8,0.214,-5.439,1,0.0537,159.878,4,0.689
7620,2021-12-17,21,OVERPASS GRAFFITI,GBAHS2100673,0.00253,0.52,236907,0.849,0.0,9,0.119,-3.794,0,0.186,175.908,4,0.774
7621,2021-12-17,22,I WISH IT COULD BE CHRISTMAS EVERYDAY,GBAYE7300088,0.00422,0.383,278947,0.914,1.4e-05,9,0.444,-6.43,1,0.0515,139.955,4,0.528
7622,2021-12-17,23,DO IT TO IT,QZFPL2100101,0.00798,0.826,226293,0.67,0.0,2,0.495,-5.559,1,0.169,74.007,4,0.794
7623,2021-12-17,24,SHIVERS,GBAHS2100816,0.0646,0.744,127766,0.828,1.4e-05,2,0.0858,-5.911,1,0.0289,124.029,4,0.579
7624,2021-12-17,25,MAKE YOU SMILE,GB2DY2100832,0.578,0.839,179348,0.809,0.0,10,0.0896,-6.509,0,0.196,130.037,4,0.63
7625,2021-12-17,26,JINGLE BELL ROCK,USMC15746480,0.643,0.754,130973,0.424,0.0,2,0.0652,-8.463,1,0.0363,119.705,4,0.806
7626,2021-12-17,27,WONDERFUL CHRISTMASTIME,GBCCS8401051,0.128,0.672,225933,0.601,0.0,11,0.0824,-6.469,1,0.0279,94.699,4,0.763
7627,2021-12-17,28,ONE MORE SLEEP,GB1101300705,0.464,0.638,239587,0.813,0.0,11,0.344,-3.849,1,0.0362,112.986,4,0.754
7628,2021-12-17,29,COLD HEART,GBUM72105353,0.034,0.796,202735,0.798,4.19e-05,1,0.0952,-6.312,1,0.0317,116.032,4,0.942
7629,2021-12-17,30,MERRY XMAS EVERYBODY,GBAKW7301006,0.138,0.405,223684,0.752,0.0,7,0.173,-5.452,1,0.0394,130.228,4,0.433
7630,2021-12-17,31,I DRINK WINE,USSM12105975,0.697,0.437,376169,0.565,0.0,10,0.119,-5.596,1,0.0466,115.389,4,0.306
7631,2021-12-17,32,ALL TOO WELL (TAYLOR'S VERSION),USUG12103692,0.279,0.631,613027,0.522,0.0,0,0.0875,-8.649,1,0.0302,93.0,4,0.213
7632,2021-12-17,33,OH MY GOD,USSM12105973,0.091,0.534,225149,0.725,0.0,1,0.0264,-3.906,1,0.046,88.098,4,0.55
7633,2021-12-17,34,HAPPY XMAS (WAR IS OVER),GBAYE0302805,0.28,0.321,214333,0.64,0.0,2,0.718,-10.023,1,0.0324,146.172,3,0.414
7634,2021-12-17,35,SLEIGH RIDE,USSM10905166,0.403,0.529,181267,0.772,2.21e-06,2,0.316,-7.013,1,0.0287,91.751,4,0.853
7635,2021-12-17,36,I WISH,GB1302101610,0.0896,0.686,181728,0.856,0.0,9,0.0648,-2.717,0,0.0426,123.997,4,0.733
7636,2021-12-17,37,ENEMY,USUM72120301,0.237,0.728,173381,0.783,0.0,11,0.434,-4.424,0,0.266,77.011,4,0.555
7637,2021-12-17,38,THE CHRISTMAS SONG,GBUM72108072,0.446,0.325,175338,0.409,0.00243,9,0.353,-9.551,1,0.0399,75.681,4,0.161
7638,2021-12-17,39,HOLLY JOLLY CHRISTMAS,USRE11100705,0.865,0.647,119787,0.465,0.0,7,0.0882,-8.308,1,0.0428,151.251,4,0.699
7639,2021-12-17,40,FELIZ NAVIDAD,USRC17002573,0.55,0.513,182067,0.831,0.0,2,0.336,-9.004,1,0.0383,148.837,4,0.963
7640,2021-12-24,1,SAUSAGE ROLLS FOR EVERYONE,UK6KW2100809,0.0145,0.701,207027,0.86,0.0,0,0.0922,-3.681,1,0.0444,120.024,4,0.623
7641,2021-12-24,2,MERRY CHRISTMAS,GBAHS2101426,0.243,0.594,208547,0.935,2.36e-06,0,0.102,-2.018,1,0.0357,113.99,4,0.602
7642,2021-12-24,3,LAST CHRISTMAS,GBBBM8400019,0.189,0.735,262960,0.478,2.48e-06,2,0.355,-12.472,1,0.0293,107.682,4,0.947
7643,2021-12-24,4,ALL I WANT FOR CHRISTMAS IS YOU,USSM19400325,0.164,0.336,241107,0.627,0.0,7,0.0708,-7.463,1,0.0384,150.273,4,0.35
