isrc,artist,artist_id,track_name,track_spotify_id
CAN132200124,BUGZY MALONE & MIST,4Dokdwa3WB7ilQ2c2qvIBL,ENERGY,6UoIrO15w3w62Jj8kGCnR7
QZTGW2100275,TORY LANEZ,2jku7tDXc6XoB6MO2hFuqg,THE COLOR VIOLET,3azJifCSqg9fRij2yKIbWz
USSM12003798,JAWSH 685 & JASON DERULO,56mfhUDKa1vec6rSLZV5Eg,SAVAGE LOVE (LAXED - SIREN BEAT),1xQ6trAsedVPCdbtDAmk0c
GBAHS2201059,ANNE-MARIE & AITCH,1zNqDE7qDGCsyzJwohVaoX,PSYCHO,1eprzC29mwUQqcVj0eILdx
GBUM72004926,SHANE CODD,2s7Oijd4mFGgEkhYJtf3sJ,GET OUT MY HEAD,055Mme9ReKK99jRFA5UJ55
USQX91802455,DOMINIC FIKE,6USv9qhCn6zfxlBQIYJ9qs,3 NIGHTS,1tNJrcVe6gwLEiZCtprs1u
USSM11806660,TRAVIS SCOTT,0Y5tJX1MQlPlqiwlOH1tJY,SICKO MODE,2xLMifQCjDGFmkHkpNLD9h
GBUM72204534,STORMZY,2SrSdSvpminqmStGELCSNd,FIREBABE,0IkcOWI1DIFM2L6kIukxr4
GBCEN1800093,SIGALA/EYRE/TRAINOR FT MONTANA,1IueXOQyABrMOprrzwQJWN,JUST GOT PAID,0v3BMLcwUmAwyqJaf5997o
GBAHS2100722,ED SHEERAN,6eUKZXaKkcviH0Ku9w2n3V,2STEP,2SUxn2O9NHL6GHGQFgwCY0
GBAHS2100144,NATHAN DAWE/ANNE-MARIE/MOSTACK,2gduEC76ry33RVurAvT05p,WAY TOO LONG,4YMApzzqCO31TPxPvgdHhh
UKS2R1900003,RODDY RICCH/CHIP/YXNG BANE,5r3fI2q1YU3QyVP7oncOQ9,HOW IT IS,1ogmtYEsS4ywfLIhMee5bu
USUG12001408,DRAKE FT GIVEON,3TVXtAsR1Inumwj472S9r4,CHICAGO FREESTYLE,75VJBp3JE7W3oKoFeq1esH
USUG11902960,BLACKBEAR,2cFrymmkijnjDg9SS92EPM,HOT GIRL BUMMER,7lu8ZYHhRpH4sgCMIibdKO
KRA402000136,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,LOVESICK GIRLS,4Ws314Ylb27BVsvlZOy30C
GBAYE1901251,COLDPLAY,4gzpq5DPGxSnKTe4SA8HAU,ORPHANS,6drYFhGBDQkO4Azf4Eta6s
UKELY2000008,PUSSYCAT DOLLS,6wPhSqRtPu1UhRCDX5yaDJ,REACT,0qMAJBLMTshMx03CJkJl6O
USUM72102132,ARIANA GRANDE,66CXWjxzNUsdJxJ2JdwvnR,TEST DRIVE,3eZYOQO4UzKrUDYDghtnFw
USWB12200466,OMAR APOLLO,5FxD8fkQZ6KcsSYupDVoSO,EVERGREEN (YOU DIDN'T DESERVE ME AT ALL),2TktkzfozZifbQhXjT6I33
QZPY62100044,JUSTUS BENNETTS,4PcesEvU9iICf7dwNt5B3l,BAD DAY,0qugsXSQ9xnhrteQtWdByY
GBARL2200383,LIILZ FT ZIEZIE,0PfJ0SW9UpzczeHL5hgdwL,GLAD U CAME,0P88fVbvRQGgRQN1GulQNy
US39N2300829,CENTRAL CEE,5H4yInM5zmHqpKIoMNAx4r,ME & YOU,12Us8e6NFesdkXKf4StU1I
GBARL1801049,CALVIN HARRIS & SAM SMITH,7CajNmpbOovFoOoasH2HaY,PROMISES,5N5k9nd479b1xpDZ4usjrg
GBUM72105299,JESY NELSON FT NICKI MINAJ,73KwqWuob0R53I14Vs56p9,BOYZ,59nbIJxGb1qkrzbtTomZkL
GBAHS2100673,ED SHEERAN,6eUKZXaKkcviH0Ku9w2n3V,OVERPASS GRAFFITI,4btFHqumCO31GksfuBLLv3
USCM51900312,DRAKE,3TVXtAsR1Inumwj472S9r4,OMERTA,3kCwyvhvVTyehIzYN2I0nF
UK8E21701401,FREYA RIDINGS,5pDjmC5mRl7vDJhsjVwNfk,LOST WITHOUT YOU,3cWI6Hj9LQ0MfMuhw9uSMc
QMCE32000145,MEGAN THEE STALLION,181bsRPaVXVlUKXrxwZfHK,SAVAGE,5v4GgrXPMghOnBBLmveLac
GBAHT2000202,DUA LIPA,6M2wZ9GZgrQXHCFfjv46we,LEVITATING,39LLxExYz6ewLAcYrzQQyP
GBUM71906661,SAM SMITH,2wY79sveU1sp5g7SokKOiI,TO DIE FOR,2ZTYlnhhV1UAReg7wIGolx
USUM72111566,POST MALONE,246dkjvS1zLTtiykXe5h60,MOTLEY CREW,40uMIn2zJLAQhNXghRjBed
USAT21704617,ZIV ZAIFMAN/JACKMAN/WILLIAMS,2cQr2KbzdRtIFlfbHGnNsL,A MILLION DREAMS,0RoA7ObU6phWpqhlC9zH4Z
USUM71803183,SHAWN MENDES,7n2wHs1TKAczGzO7Dd2rGr,IN MY BLOOD,2QZ7WLBE8h2y1Y5Fb8RYbH
USRC11900838,KYGO & RITA ORA,23fqKkggKUBHNkbKtXEls4,CARRY ON,3y3brCCecHC3Db18aIOnny
UKW3Z2000118,MATT LUCAS,28gNtKCZVIpUGCFiZ68N1L,THANK YOU BAKED POTATO,06rstPCROxiuq9UHwFVmcM
GBUM71807386,SAM SMITH & NORMANI,2wY79sveU1sp5g7SokKOiI,DANCING WITH A STRANGER,6Qs4SXO9dwPj5GKvVOv8Ki
GBAHS1700024,ED SHEERAN,6eUKZXaKkcviH0Ku9w2n3V,PERFECT,0tgVpDi06FyKpA1z0VMD4v
USQX92202129,NICKY YOURE & DAZY,7qmpXeNz2ojlMl2EEfkeLs,SUNROOF,4h4QlmocP3IuwYEj2j14p8
USUM72001302,JUSTIN BIEBER FT QUAVO,1uNFoZAHBGtllmzznpCI3s,INTENTIONS,4umIPjkehX1r7uhmGvXiSV
GBARL1900428,MARK RONSON FT LYKKE LI,3hv9jJF3adDNsBSIQDqcjp,LATE NIGHT FEELINGS,7aQeWViSfRWSEwtJD86Eq0
SE5752002626,FUMEZ THE ENGINEER/A92/OFFICA,0ksX396B3t2Gt8kwr0BJZk,PLUGGED IN FREESTYLE,0goOUCNL6MYrqSVvGhvsxw
USRE12200285,MY CHEMICAL ROMANCE,7FBcuc1gsnv6Y1nwFtNRCb,THE FOUNDATIONS OF DECAY,6Pif6RkFoYzLygdqktus4Q
USUG12002085,JUICE WRLD,4MCBfE4596Uoi2O4DtmEMz,WISHING WELL,3LWRAN3ypYNmWLYayyxKuv
USUM71921647,SELENA GOMEZ,0C8ZW7ezQVs4URX5aX7Kqx,LOOK AT HER NOW,7eOkHIcaoUhngxxypM5Ajr
GBKPL1959035,LAUV & ANNE-MARIE,5JZ7CnR6gTvEMKX4g70Amv,F**K I'M LONELY,2RNsweBBb1a6tAHXQtt2xH
GBCEL1800164,ARCTIC MONKEYS,7Ln80lUS6He07XvHI8qqHH,STAR TREATMENT,0FgNSsaSZTvbLXUumSO8LQ
USRC11902256,MILEY CYRUS,5YGY8feqx7naU7z4HrwZM6,SLIDE AWAY,44ADyYoY5liaRa3EOAl4uf
USRC12101540,DOJA CAT,5cj0lLjcoR7YOSnhnX0Po5,AIN'T S**T,5lAnYvAIkSDNXqfo7DyFUm
GB2DY1900468,D-BLOCK EUROPE FT DAVE,5VadK1havLhK1OpKYsXv9y,PLAYING FOR KEEPS,1W8UflmoVZXS3TUFftuulB
USAT21903320,YOUNG THUG/J COLE/TRAVIS SCOTT,50co4Is1HCEo8bhOyUWKpn,THE LONDON,7DcvwMAiqKJQD1rrdfxSDx
USUG12204889,DRAKE,3TVXtAsR1Inumwj472S9r4,STICKY,0C6ShwHWvn4JyvcJc1LjbS
USWB12201574,BENSON BOONE,22wbnEMDvgVIAGdFeek6ET,IN THE STARS,1ei3hzQmrgealgRKFxIcWn
USUG12104399,DRAKE FT LIL BABY,3TVXtAsR1Inumwj472S9r4,GIRLS WANT GIRLS,37Nqx7iavZpotJSDXZWbJ3
GBARL2200007,GEORGE EZRA,2ysnwxxNtSgbb9t1m2Ur4j,ANYONE FOR YOU,44JSreJxvgl3CxLo5MoQL0
ZA34K2000415,CKAY,048LktY5zMnakWq7PTtFrz,LOVE NWANTITI (AH AH AH),1EYeZGTMCjV7uVey5fNWXM
AUUM72200187,DEAN LEWIS,3QSQFmccmX81fWCUSPTS7y,HOW DO I SAY GOODBYE,5hnGrTBaEsdukpDF6aZg8a
GBARL1901043,SCRIPT,3AQRLZ9PuTAozP28Skbq8V,THE LAST TIME,600oiqLkQIJ85HvQGIQWvO
ZZOPM2004175,CENTRAL CEE,5H4yInM5zmHqpKIoMNAx4r,COMMITMENT ISSUES,5w3CtwPT5e0k8zg2LyjvNN
GB2DY2100372,LIZZY/FREDO/CENTRAL CEE,2oZq6t5DkE2BdGbD6x8RXh,MEANT TO BE,45HOCgmFmTNmPs1LX7jHHG
GB1101801764,FREDO,3rbtPd0NcvhO2AzMfzx90z,BMT,4sonGfgijX4dHxp6WLBtCj
USSM12100389,LIL TJAY & 6LACK,6jGMq4yGs7aQzuGsMgVgZR,CALLING MY PHONE,08QAkBRyWLUQ3UniIyMFtP
GBARL2200252,TOM GRENNAN,5SHxzwjek1Pipl1Yk11UHv,REMIND ME,6VIYEyjNW71NnIGEduf8D8
QMFME2147580,SKEPTA FT J BALVIN,2p1fiYHYiXz9qi0JJyxBzN,NIRVANA,0ZEFUsb2AVGup8SV3y3yXl
GBAHT2200010,LIAM GALLAGHER,6sN51vEARnAAdBw1IKZ8Q9,EVERYTHING'S ELECTRIC,63JU4kHsgytIKkSM4tedme
GBUM71905293,KREPT & KONAN/D-BLOCK/HUSSLE,31lnFZEM6ysvjOx59VyxRE,TELL ME,0Xw5Jg9aFglPqfH163thrA
QMRSZ2100345,KSI FT LIL DURK,1nzgtKYFckznkcVMR3Gg4z,NO TIME,1vicAuW47ccp1l5mYmaWi7
USSM12005972,KID LAROI,2tIP7SsRs7vjIcLrU85W8J,SO DONE,5YnxnTS89l3FElIwfIAeSs
USRC12101120,DOJA CAT,5cj0lLjcoR7YOSnhnX0Po5,NEED TO KNOW,3Vi5XqYrmQgOYBajMWSvCi
GBAHT2000204,DUA LIPA,6M2wZ9GZgrQXHCFfjv46we,HALLUCINATE,1nYeVF5vIBxMxfPoL0SIWg
GBAHS2201155,JOEL CORRY & TOM GRENNAN,6DgP9otnZw5z6daOntINxp,LIONHEART (FEARLESS),5vlzH0ps6WDyb158oFTAb3
GB1102000564,BRING ME THE HORIZON,1Ffb6ejR6Fe5IamqA5oRUF,PARASITE EVE,5OxclJsdFESni44YlpNpkR
DEUV72300302,LEWIS CAPALDI,4GNC7GD6oZMSxPGyXy4MNB,WISH YOU THE BEST,3W5KHP0Yr56ejVDns9vci3
QZXDB2300005,DAVID KUSHNER,33NVpKoXjItPwUJTMZIOiY,DAYLIGHT,1odExI7RdWc4BT515LTAwj
GB1101801908,CALVIN HARRIS & RAG'N'BONE MAN,7CajNmpbOovFoOoasH2HaY,GIANT,5itOtNx0WxtJmi1TQ3RuRd
USQX91901112,TYLER THE CREATOR,4V8LLVI7PbaPR0K2TGSxFF,I THINK,4f8Mh5wuWHOsfXtzjrJB3t
QZ85M1940160,LIL TECCA,4Ga1P7PMIsmqEZqhYZQgDo,RANSOM,1lOe9qE0vR9zwWQAOk6CoO
ISV442020901,DADI FREYR,3Hb64DQZIhDCgyHKrzBXOL,THINK ABOUT THINGS,77yGu0p7APK39lotu7CLk5
USUM72013630,POP SMOKE FT LIL TJAY,0eDvMgVFoNV3TpwtrVCoTj,MOOD SWINGS,7JyS7dEwqPFgbpMFRF9m2e
GBARK8700046,MEAT LOAF,7dnB1wSxbYa8CejeVg98hz,BAT OUT OF HELL,0wjdrEo8YVugudxyb86bFM
GBUM72104336,DAVE,6Ip8FS7vWT1uKkJSweANQK,VERDANSK,7IPKXYU2rTMnrLW5IZ7ZI5
GBARL2100655,FREDO,610EjgFatGvVPtib97jQ8G,TALK OF THE TOWN,4rTD34yd4a3ECP7vpkyFf0
USRC11903455,DOJA CAT,5cj0lLjcoR7YOSnhnX0Po5,SAY SO,0FsKQ04gn6CHHOq2ISEm0H
USRC12003234,BRYSON TILLER FT DRAKE,2EMAnMvWE2eb56ToJVfCWs,OUTTA TIME,4SCnCPOUOUXUmCX2uHb3r7
USUG12101240,OLIVIA RODRIGO,1McMsnEElThX1knmY4oliG,DEJA VU,6HU7h9RYOaPRFeh0R3UeAr
USUM71922577,BILLIE EILISH,6qqNVTkY8uBg9cP3Jd7DAH,EVERYTHING I WANTED,3ZCTVFBt2Brf31RLEnCkWJ
USUM71807681,KANYE WEST,5K4W6rqBFWDnAN6FQUkS6x,ALL MINE,3U21A07gAloCc4P7J8rxcn
USAT22102237,RODDY RICCH,757aE44tKEUQEqRuT6GnEB,LATE AT NIGHT,6ieEyO4jvDYhmFM1gtWfjK
GBUM71805626,MUMFORD & SONS,3gd8FJtBJtkRxdfbTu19U2,GUIDING LIGHT,7E6IL7WFO9ozoWramet7PE
USUMV2103323,TAYLOR SWIFT,06HL4z0CvFAxyc27GXpf02,STATE OF GRACE (TAYLOR'S VERSION),5jAIouBES8LWMiriuNq170
GB1101900928,AITCH,2PJEagPIxaBugeMjIyKVXF,TASTE (MAKE IT SHAKE),1xPpYbCaJWonL7IFXPDjON
GBK3W1800797,1975,3mIj9lX2MWuHmhNCA7LSCW,LOVE IT IF WE MADE IT,6WmIyn2fx1PKQ0XDpYj4VR
USWD11995182,OLIVIA RODRIGO,1McMsnEElThX1knmY4oliG,ALL I WANT,4Yxc55NX3tAXC2mHRAhtcW
USSM12004501,DJ KHALED FT DRAKE,0QHgL1lAIqAw0HtD7YldmP,POPSTAR,6EDO9iiTtwNv6waLwa1UUq
UK4ZF2100070,JOEL CORRY/RAYE/DAVID GUETTA,6DgP9otnZw5z6daOntINxp,BED,0siYMEsGrzzzlWLXK5zJfS
GB2DY2100678,DIGGA D,57n1OF36WvtOeATY6WQ6iw,2K17,1uzRV0C8fuXoO3oe5veC5C
GB2DY2100026,DIGGA D,57n1OF36WvtOeATY6WQ6iw,BLUUWUU,1llOWDsYJbLJewH75S0B9Z
USUM71710836,POST MALONE FT TY DOLLA SIGN,246dkjvS1zLTtiykXe5h60,PSYCHO,3swc6WTsr7rl9DqQKQA55C
GB1102100004,FREDO,1RyvyyTE3xzB2ZywiAwp0i,BACK TO BASICS,48QmKjg2FI6BfNW7SX1h86
USUG12102831,DERMOT KENNEDY,5KNNVgR6LBIABRIomyCwKJ,BETTER DAYS,0aISwc1s6N6XuBh1BxzDHx
USUV72100822,JUSTIN BIEBER,1uNFoZAHBGtllmzznpCI3s,HOLD ON,1nahzW3kfMuwReTka28tH5
GB1102101281,FREDO,3XxNRirzbjfLdDli06zMaB,FLOWERS AND THE SNOW,3ne8gcrNZD2lJihBGl5RC5
GBARL2101140,LITTLE MIX,3e7awlrlDSwF3iM0WBjGMp,NO,7reG3QYhefsJNpcVJq4BZr
GBAKW7301006,SLADE,10n5lhNDoSMUHWLlnST1yw,MERRY XMAS EVERYBODY,4dBQWyoZmmgvFBlALGlqZi
USUM71813345,EMINEM,7dGJo4pcD2V6oG8kP0tJRR,VENOM,2SL6oP2YAEQbqsrkOzRGO4
GBMA21880590,PLUG/NAFE SMALLZ/M HUNCHO,5r3fI2q1YU3QyVP7oncOQ9,BROKEN HOMES,6kBt9rhDCAdcejUi3UKBJ8
USSM12200609,HARRY STYLES,6KImCVD70vtIoJWnq6nGn3,MUSIC FOR A SUSHI RESTAURANT,5LYMamLv12UPbemOaTPyeV
USUMV2001112,DRAKE FT PLAYBOI CARTI,3TVXtAsR1Inumwj472S9r4,PAIN 1993,6Kj17Afjo1OKJYpf5VzCeo
GBAHS1900673,ED SHEERAN & JUSTIN BIEBER,6eUKZXaKkcviH0Ku9w2n3V,I DON'T CARE,3HVWdVOQ0ZA45FuZGSfvns
USUM71813349,EMINEM FT JOYNER LUCAS,7dGJo4pcD2V6oG8kP0tJRR,LUCKY YOU,03ltmmmQWf8FCAIzAARqYa
FRX202008600,NOIZU,3VRyybsQu0MDG0F2LBxnv7,SUMMER 91 (LOOKING BACK),7pARbCUoO1CTzU5ucMEaVF
GBK3W2302568,BEABADOOBEE,35l9BRT7MXmM8bv2WDQiyB,GLUE SONG,3iBgrkexCzVuPy4O9vx7Mf
GBAHS2000776,RUDIMENTAL/ANNE-MARIE/TION,4WN5naL3ofxrVBgFpguzKo,COME OVER,4kGivlFNBD8inCUvVFfEIf
GBAHS2200049,TION WAYNE & M24,7b79bQFziJFedJb75k6hFt,KNOCK KNOCK,4EmzSqaqpv663TP3VvqCa9
TCAEW2040509,TRAVIS SCOTT & HVME,2o08sCWF5yyo2G4DCiT7T9,GOOSEBUMPS,20McUFi8KCIVdNDLrkTDuZ
GBARL2001511,RAG'N'BONE MAN,4f9iBmdUOhQWeP7dcAn1pf,ALL YOU EVER WANTED,7nX1m12HTyIyiATwrcHCUh
USUM71901873,KATY PERRY,6jJ0s89eD6GaHleKKya26X,NEVER REALLY OVER,5PYQUBXc7NYeI1obMKSJK0
TCADL1840525,SAM FISCHER,6L1XC7NrmgWRlwAeLJvVtA,THIS CITY,3H3r2nKWa3Yk5gt8xgmsEt
GB28K1800015,DAVID GUETTA FT SIA,1Cs0zKBU1kc0i8ypK3B9ai,FLAMES,0lHAMNU8RGiIObScrsRgmP
USAT22006865,TONES & I,2NjfBq1NflQcKSeiDooVjY,FLY AWAY,2zBDKzqa6sdxeI0fC6OWIC
USUM71900767,BILLIE EILISH,6qqNVTkY8uBg9cP3Jd7DAH,WISH YOU WERE GAY,3Fj47GNK2kUF0uaEDgXLaD
USUG11901474,TAYLOR SWIFT,06HL4z0CvFAxyc27GXpf02,THE MAN,3RauEVgRgj1IuWdJ9fDs70
GBCEN2200051,SIGALA & TALIA MAR,1IueXOQyABrMOprrzwQJWN,STAY THE NIGHT,4qtdkdTY1t3RmlmSbWykzR
USUG11902591,ARIANA GRANDE & SOCIAL HOUSE,66CXWjxzNUsdJxJ2JdwvnR,BOYFRIEND,0Ryd8975WihbObpp5cPW1t
USUG11800560,WEEKND,1Xyo4u8uXC1ZmMpatF05PJ,CALL OUT MY NAME,09mEdoA6zrmBPgTEN5qXmN
USRC12201442,DOJA CAT,5cj0lLjcoR7YOSnhnX0Po5,VEGAS,0hquQWY3xvYqN4qtiquniF
GBAMB9500053,ELTON JOHN,3PhoLpVuITZKcymswpck5b,STEP INTO CHRISTMAS,6sBWmE23q6xQHlnEZ8jYPT
USSM12004502,DJ KHALED FT DRAKE,0QHgL1lAIqAw0HtD7YldmP,GREECE,35RJhm1pEovTBwnNR0zWad
USUG11800685,JUICE WRLD,4MCBfE4596Uoi2O4DtmEMz,LUCID DREAMS,285pBltuF7vW8TeWk8hdRR
USUG12001748,DRAKE FT LIL DURK,3TVXtAsR1Inumwj472S9r4,LAUGH NOW CRY LATER,2SAqBLGA283SUiwJ3xOUVI
GBAHT1901214,MIST,63X1WKthLQidtqxxO2sgeq,SAVAGE,4MYPhAqmZxyBMBFknBhZHl
USAT22221613,SKRILLEX/FRED AGAIN/FLOWDAN,5he5w2lnU9x7JFhnwcekXX,RUMBLE,1GfBLbAhZUWdseuDqhocmn
QMRSZ2100340,KSI FT JAY1 & DENO,1nzgtKYFckznkcVMR3Gg4z,GANG GANG,4xdElB9O7YfpISMghyMUsV
USH5V2224443,BURNA BOY,15UsOTVnJzReFVN1VCnxy4,ALONE,2oe6dDthgthqUkfL3czpEd
USCA24600066,NAT KING COLE,3OpnoUqoRIHWbsFs4Nw0NQ,THE CHRISTMAS SONG,3QC1l8MQy5geDK7gvZRq8Y
GB2DY2300114,DIGGA D,57n1OF36WvtOeATY6WQ6iw,ENERGY,1ubY35d8LtYvMHsgPo8pMc
USUG12300560,ICE SPICE,3LZZPxNDGDFVSIPqf4JuEf,PRINCESS DIANA,2doammtCiLQMD8LXIKl4OE
GBUM72204538,STORMZY,2SrSdSvpminqmStGELCSNd,HIDE & SEEK,4ntTI0K3P1qpJ0ME66DjVO
USAT22105952,SILK SONIC/BRUNO MARS/PAAK,0du5cEVh5yTK9QJze8zA0C,SMOKIN OUT THE WINDOW,3xVZYkcuWalGudeKl861wb
USUG12103651,STEPHEN SANCHEZ,5XKFrudbV4IiuE5WuTPRmT,UNTIL I FOUND YOU,0T5iIrXA4p5GsubkhuBIKV
USUM71922072,TORY LANEZ & T-PAIN,2jku7tDXc6XoB6MO2hFuqg,JERRY SPRUNGER,6JsHgIkMYHcbNtKfsal2Mg
USRC11802726,CHILDISH GAMBINO,73sIBHcqh3Z3NyqHKZ7FOL,SUMMERTIME MAGIC,4j3GWI86JvSaF0BLdmgcfF
USAT21704616,JACKMAN/SETTLE/EFRON/ZENDAYA,5F1aoppMtU3OMiltO8ymJ2,THE GREATEST SHOW,4ylWMuGbMXNDgDd8lErEle
USSM12105973,ADELE,4dpARuHxo51G3z768sgnrY,OH MY GOD,3Kkjo3cT83cw09VJyrLNwX
USUG12301601,DRAKE,3TVXtAsR1Inumwj472S9r4,SEARCH & RESCUE,7aRCf5cLOFN1U7kvtChY1G
QMRSZ2000871,KSI FT SWARMZ & TION WAYNE,1nzgtKYFckznkcVMR3Gg4z,HOUDINI,3lay6f81Lhy0qp2Uvp4cNJ
USAT22001354,LIL UZI VERT,4O15NlyKLIASxsJ0PrXPfz,BABY PLUTO,7hav1MHURQf5SAoPk0egqh
GBAHS1800321,RITA ORA/CARDI B/REXHA/CHARLI,5CCwRZC6euC8Odo6y9X8jr,GIRLS,1YNQscOx6OqBQjxgJVhEeW
QMRSZ1902347,KSI/RICK ROSS/LIL BABY/S-X,1nzgtKYFckznkcVMR3Gg4z,DOWN LIKE THAT,4etKC4ngPKsQDHUMnYgV3A
GBUM72200432,ARRDEE & AITCH,7m0BsF0t3K9WQFgKoPejfk,WAR,5HeJByGM7j6zu77LnD6VqV
QMCE32100237,YOUNG THUG/GUNNA/DRAKE,1xr2G8Hlx4QWmT9HaUbmoO,SOLID,6rTInqW3YECMkQsBEHw4sd
GBUM72100294,A1 & J1,1WO1hFAkFbeo9tV3uVX7Dy,LATEST TRENDS,2zSRlWVP6fkiKn7IwssqFU
USHM91642610,DENNIS LLOYD,3EOEK57CV77D4ovYVcmiyt,NEVERMIND,63SevszngYpZOwf63o61K4
GBAHT1900097,DUA LIPA,6M2wZ9GZgrQXHCFfjv46we,SWAN SONG,5600nq7TiBraBX2jobyJ3l
GBAHT1900624,MIST FT FREDO,63X1WKthLQidtqxxO2sgeq,SO HIGH,5aubXDnDNVKA5pS7EnR0mp
USAR18400008,RAY PARKER JR,0NyzfcGDZZ6GM25EBG9BYK,GHOSTBUSTERS,0sTHEo24E8LxasEkSnpUkx
GBAYE2101323,COLDPLAY & SELENA GOMEZ,4gzpq5DPGxSnKTe4SA8HAU,LET SOMEBODY GO,4cGqn0E8JCSY9gQllQj4Mf
GBUM72204076,ARRDEE FT KYLA,7m0BsF0t3K9WQFgKoPejfk,HELLO MATE,3Xolfd9NARlrKDTdyz2SUe
USUM72021500,BILLIE EILISH,6qqNVTkY8uBg9cP3Jd7DAH,THEREFORE I AM,54bFM56PmE4YLRnqpW6Tha
GBUM72105353,ELTON JOHN & DUA LIPA,3PhoLpVuITZKcymswpck5b,COLD HEART,6zSpb8dQRaw0M1dK8PBwQz
USUM71907487,HALSEY,26VFTg2z8YR0cCuwLzESi2,NIGHTMARE,340UVheS8z3ncW9TTUhAbc
QZD5H2000385,DAVID KUSHNER,33NVpKoXjItPwUJTMZIOiY,MISERABLE MAN,5iu3rl4feYeRgR1DW0ydNU
GB1302100441,TION WAYNE & RUSS MILLIONS,3FoFW2AoUGRHBacC6i4x4p,BODY,3CVb6hkMrlF7eHhXi5B3PZ
USQX91803661,CHAINSMOKERS FT 5 SECONDS OF,69GGBxA162lTqCwzJG5jLp,WHO DO YOU LOVE,2fVHrSxsQbJUuj9MW9zG1e
USQX91801533,LSD FT SIA/DIPLO/LABRINTH,6IZ4ctovY9dl7bgHClAvKJ,THUNDERCLOUDS,7nLK5rjEy6LPZNPG1BXxu7
USUG12205736,TAYLOR SWIFT,06HL4z0CvFAxyc27GXpf02,ANTI-HERO,0V3wPSX9ygBnCm8psDIegu
GBUM71500527,AURORA,1WgXqy2Dd70QQOU7Ay074N,RUNAWAY,23rdcrD0Eky4vYn2TZidxJ
TCAFY2118876,LAUREN SPENCER-SMITH,79AyR6ATpj2LTPxfb6FX50,FINGERS CROSSED,3yMC1KsTwh0ceXdIe4QQAQ
USRC12003059,WIZKID FT TEMS,3tVQdUvClmAT7URs9V3rsp,ESSENCE,5FG7Tl93LdH117jEKYl3Cm
GBAHS1900729,JESS GLYNNE & JAX JONES,4ScCswdRlyA23odg9thgIO,ONE TOUCH,0Zjsa2h3I7y1dao0XxDD2m
UK4ZF1900052,JOEL CORRY,6DgP9otnZw5z6daOntINxp,SORRY,6y1UtRcHQU07aUs3oxZ8Yn
USRC11803551,CHRIS BROWN,7bXgB6jMjp9ATFy66eO08Z,UNDECIDED,58oryymPZNdtS2z8Une6NJ
GBCEN1800173,CAMELPHAT/CRISTOPH/JEM COOKE,240wlM8vDrf6S4zCyzGj2W,BREATHE,6TR0FGw4zhlGbQALN065AI
GB1102000148,FREDO,092P0gE0BhbiCg4e9OGQzb,SCORPION,3q5xHTJAZ8YWT1x5RVJ63w
USUMV2103143,SWEDISH HOUSE MAFIA/WEEKND,1h6Cn3P4NGzXbaXidqURXs,MOTH TO A FLAME,7kfOEMJBJwdCYqyJeEnNhr
USUG12104403,DRAKE/YOUNG THUG/FUTURE,3TVXtAsR1Inumwj472S9r4,WAY 2 SEXY,0k1WUmIRnG3xU6fvvDVfRG
GBAHS2100318,ED SHEERAN,6eUKZXaKkcviH0Ku9w2n3V,BAD HABITS,3rmo8F54jFF8OgYsqTxm5d
USUM72222388,COI LERAY,6AMd49uBDJfhf30Ak2QR5s,PLAYERS,10RmUrJ28kkj7XgekcfZpc
GBSXS2011102,JONASU,3e7awlrlDSwF3iM0WBjGMp,BLACK MAGIC,6rmXhRIemCTPyMYZRDN7Qg
GB2GX2100003,DIGGA D & AJ TRACEY,57n1OF36WvtOeATY6WQ6iw,BRINGING IT BACK,3inbZcvbbcwJFgEzZgANwE
USSM19400325,MARIAH CAREY,4iHNK0tOyZPYnBU7nGAgpQ,ALL I WANT FOR CHRISTMAS IS YOU,0bYg9bo50gSsH3LtXe2SQn
USATV2200290,CHARLIE PUTH,6VuMaDnrHyPL1p4EHjYLi7,LIGHT SWITCH,1jEBSDN5vYViJQr78W7jr2
ZZOPM2119413,CENTRAL CEE,5H4yInM5zmHqpKIoMNAx4r,STRAIGHT BACK TO IT,709MdyUol3Qfgcowmd7KV4
GBCEN2100229,SIGALA,1IueXOQyABrMOprrzwQJWN,MELODY,6Owc2SuzwO3LW1SAODYK3l
USRE11100705,MICHAEL BUBLE,1GxkXlMwML1oSg5eLPiAz3,HOLLY JOLLY CHRISTMAS,6tjituizSxwSmBB5vtgHZE
USUG12103658,TAYLOR SWIFT,06HL4z0CvFAxyc27GXpf02,WILDEST DREAMS (TAYLOR'S VERSION),1Ov37jtRQ2YNAe8HzfczkL
USUM71900409,ARIANA GRANDE,66CXWjxzNUsdJxJ2JdwvnR,BREAK UP WITH YOUR GIRLFRIEND I'M BORED,4kV4N9D1iKVxx1KLvtTpjS
GBHMU2000041,LITTLE MIX,3e7awlrlDSwF3iM0WBjGMp,BREAK UP SONG,5HArmECc1y0lCHKVKDKXa4
QMJMT1801610,J COLE,6l3HvQ5sa6mXTsMTB19rO5,ATM,3YpZCyr3OOQsASKaUUzrQ2
GBCEN1900052,RITON & OLIVER HELDENS FT VULA,7i9j813KFoSBMldGqlh2Z1,TURN ME ON,0qaWEvPkts34WF68r8Dzx9
